experience_level,employment_type,job_title,salary,company_location,company_size,Enterprise_size
SE,FT,Data Analyst,170000,US,M,Medium_enterprise
SE,FT,Data Analyst,150000,US,M,Medium_enterprise
MI,FT,Data Scientist,160000,US,M,Medium_enterprise
MI,FT,Data Scientist,130000,US,M,Medium_enterprise
EN,FT,Data Analyst,67000,CA,M,Medium_enterprise
EN,FT,Data Analyst,52000,CA,M,Medium_enterprise
SE,FT,Data Engineer,154000,US,M,Medium_enterprise
SE,FT,Data Engineer,126000,US,M,Medium_enterprise
SE,FT,Data Analyst,129000,US,M,Medium_enterprise
SE,FT,Data Analyst,99000,US,M,Medium_enterprise
SE,FT,Data Scientist,210000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Scientist,210000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Scientist,210000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,69000,US,M,Medium_enterprise
SE,FT,Data Scientist,210000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Analyst,150075,US,M,Medium_enterprise
SE,FT,Data Analyst,110925,US,M,Medium_enterprise
SE,FT,Data Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Engineer,25000,US,M,Medium_enterprise
SE,FT,Data Analyst,126500,US,M,Medium_enterprise
SE,FT,Data Analyst,106260,US,M,Medium_enterprise
SE,FT,Data Engineer,220110,US,M,Medium_enterprise
SE,FT,Data Engineer,160080,US,M,Medium_enterprise
SE,FT,Data Analyst,105000,US,M,Medium_enterprise
SE,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,170000,US,M,Medium_enterprise
SE,FT,Data Analyst,135000,US,M,Medium_enterprise
SE,FT,Data Scientist,230000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
MI,FT,Data Analyst,135000,US,M,Medium_enterprise
MI,FT,Data Analyst,50000,US,M,Medium_enterprise
SE,FT,Data Scientist,220000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
MI,FT,Data Scientist,140000,GB,M,Medium_enterprise
MI,FT,Data Scientist,70000,GB,M,Medium_enterprise
SE,FT,Machine Learning Engineer,220000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,120000,US,M,Medium_enterprise
MI,FT,Data Scientist,200000,US,M,Medium_enterprise
MI,FT,Data Scientist,120000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,120000,AE,S,Small_enterprise
SE,FT,Machine Learning Engineer,65000,AE,S,Small_enterprise
EX,FT,Data Engineer,324000,US,M,Medium_enterprise
EX,FT,Data Engineer,216000,US,M,Medium_enterprise
SE,FT,Data Engineer,210000,US,M,Medium_enterprise
SE,FT,Data Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Scientist,185100,US,M,Medium_enterprise
SE,FT,Data Scientist,104890,US,M,Medium_enterprise
SE,FT,Data Engineer,105000,US,M,Medium_enterprise
SE,FT,Data Engineer,80000,US,M,Medium_enterprise
MI,FT,Machine Learning Developer,100000,CA,M,Medium_enterprise
SE,FT,Machine Learning Manager,157000,CA,L,Large_enterprise
EX,FT,Director of Data Science,250000,CA,L,Large_enterprise
MI,FT,Machine Learning Engineer,120000,US,S,Small_enterprise
MI,FT,Business Data Analyst,1400000,IN,M,Medium_enterprise
MI,FT,Data Scientist,2400000,IN,L,Large_enterprise
MI,FT,Machine Learning Infrastructure Engineer,53000,PT,L,Large_enterprise
MI,PT,Data Engineer,50000,DE,L,Large_enterprise
EN,FT,Data Scientist,1400000,IN,M,Medium_enterprise
MI,FT,Applied Machine Learning Scientist,75000,US,L,Large_enterprise
MI,FT,Applied Data Scientist,157000,US,L,Large_enterprise
MI,FT,Business Data Analyst,90000,CA,L,Large_enterprise
EN,FT,Data Engineer,65000,US,S,Small_enterprise
SE,FT,Machine Learning Engineer,65000,IE,S,Small_enterprise
MI,FT,Data Scientist,109000,US,L,Large_enterprise
MI,FT,Data Scientist,88000,CA,M,Medium_enterprise
EN,FT,Computer Vision Engineer,10000,LU,M,Medium_enterprise
MI,FT,Data Analyst,20000,GR,S,Small_enterprise
SE,FT,Head of Data,87000,SI,L,Large_enterprise
SE,FT,Head of Data,200000,US,M,Medium_enterprise
EN,FT,Data Scientist,66500,CA,L,Large_enterprise
MI,FT,Data Scientist,78000,US,M,Medium_enterprise
SE,FT,Data Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Engineer,115000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,121000,AU,L,Large_enterprise
EN,FT,Data Scientist,40000,MY,L,Large_enterprise
MI,FT,Head of Data,30000,EE,S,Small_enterprise
SE,FT,Machine Learning Engineer,57000,NL,L,Large_enterprise
EN,FT,Data Engineer,48000,DE,L,Large_enterprise
SE,FT,Research Scientist,85000,FR,L,Large_enterprise
EN,FT,Data Scientist,120000,AU,M,Medium_enterprise
SE,FT,Data Scientist,165000,US,M,Medium_enterprise
MI,FT,Machine Learning Scientist,153000,US,M,Medium_enterprise
SE,FT,Data Scientist,100000,US,M,Medium_enterprise
SE,FT,Machine Learning Developer,100000,CA,M,Medium_enterprise
MI,FT,Data Scientist,150000,PL,L,Large_enterprise
MI,FT,Principal Data Analyst,75000,CA,S,Small_enterprise
MI,FT,Product Data Analyst,20000,HN,S,Small_enterprise
EN,CT,Applied Machine Learning Scientist,29000,CZ,M,Medium_enterprise
MI,FT,Research Scientist,69999,CZ,L,Large_enterprise
EN,FT,Data Engineer,52800,DE,M,Medium_enterprise
MI,FT,Research Scientist,59000,AT,L,Large_enterprise
SE,FT,Data Science Manager,152500,US,M,Medium_enterprise
EN,FT,Research Scientist,120000,US,L,Large_enterprise
MI,FT,Data Scientist,135000,US,L,Large_enterprise
SE,FT,Data Analytics Lead,405000,US,L,Large_enterprise
SE,FT,Data Engineer,150000,US,L,Large_enterprise
SE,FT,Data Science Manager,240000,US,L,Large_enterprise
MI,FT,Data Analyst,135000,US,L,Large_enterprise
EN,FT,Data Scientist,80000,US,M,Medium_enterprise
SE,FT,Applied Data Scientist,380000,US,L,Large_enterprise
MI,FT,Data Scientist,115000,CH,L,Large_enterprise
SE,FT,Applied Data Scientist,177000,US,L,Large_enterprise
MI,FT,Data Engineer,62000,FR,M,Medium_enterprise
MI,FT,Data Scientist,48000,US,S,Small_enterprise
EN,FT,Data Analytics Engineer,20000,PK,M,Medium_enterprise
SE,FT,Principal Data Scientist,220000,US,L,Large_enterprise
MI,FT,ML Engineer,8500000,JP,S,Small_enterprise
MI,FT,ML Engineer,7000000,JP,S,Small_enterprise
EN,FT,Computer Vision Software Engineer,150000,AU,S,Small_enterprise
MI,FT,Data Analyst,90000,US,M,Medium_enterprise
MI,FL,Data Scientist,100000,US,M,Medium_enterprise
EN,FT,Data Scientist,100000,US,S,Small_enterprise
EN,PT,Data Scientist,100000,DZ,M,Medium_enterprise
SE,FT,Research Scientist,144000,US,L,Large_enterprise
SE,FT,Principal Data Scientist,148000,DE,M,Medium_enterprise
SE,FT,Computer Vision Engineer,24000,BR,M,Medium_enterprise
MI,FT,Applied Machine Learning Scientist,38400,US,M,Medium_enterprise
EN,FT,Financial Data Analyst,100000,US,L,Large_enterprise
MI,FT,Data Scientist,82500,US,S,Small_enterprise
EN,FT,Data Scientist,42000,FR,M,Medium_enterprise
SE,FT,Lead Data Scientist,3000000,IN,L,Large_enterprise
EN,FT,Data Engineer,120000,US,M,Medium_enterprise
SE,FT,Lead Machine Learning Engineer,80000,DE,M,Medium_enterprise
EN,FT,Machine Learning Engineer,20000,IN,S,Small_enterprise
EN,FT,Computer Vision Engineer,125000,US,M,Medium_enterprise
MI,FT,Data Scientist,700000,IN,S,Small_enterprise
SE,FT,Machine Learning Scientist,120000,US,S,Small_enterprise
EN,PT,Data Analyst,8760,ES,M,Medium_enterprise
EN,FT,Applied Data Scientist,80000,GB,L,Large_enterprise
EN,FT,ML Engineer,20000,PT,L,Large_enterprise
EN,FT,Data Analyst,50000,US,M,Medium_enterprise
SE,FT,Principal Data Engineer,200000,US,M,Medium_enterprise
MI,FT,Big Data Engineer,60000,RO,M,Medium_enterprise
MI,FT,Data Engineer,200000,US,L,Large_enterprise
EN,FT,Machine Learning Developer,100000,IQ,S,Small_enterprise
MI,FT,Data Engineer,100000,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,70000,BE,M,Medium_enterprise
MI,FT,Data Engineer,51999,DE,S,Small_enterprise
MI,FT,Research Scientist,53000,FR,M,Medium_enterprise
MI,FT,Data Engineer,60000,GB,L,Large_enterprise
MI,FT,Data Architect,170000,US,L,Large_enterprise
MI,FT,Data Architect,150000,US,L,Large_enterprise
EN,FT,BI Data Analyst,55000,US,S,Small_enterprise
EX,FT,Director of Data Science,250000,US,L,Large_enterprise
EN,FT,Data Engineer,80000,US,L,Large_enterprise
EN,FT,Big Data Engineer,70000,US,L,Large_enterprise
EX,FT,Director of Data Science,110000,DE,M,Medium_enterprise
EN,FT,Data Science Consultant,54000,DE,L,Large_enterprise
SE,FT,Data Scientist,60000,US,L,Large_enterprise
EX,FT,Head of Data Science,85000,RU,M,Medium_enterprise
EX,FT,Head of Data,230000,RU,L,Large_enterprise
EN,FT,Machine Learning Engineer,125000,US,S,Small_enterprise
SE,FT,Data Analytics Manager,120000,US,M,Medium_enterprise
MI,FT,Research Scientist,450000,US,M,Medium_enterprise
MI,FT,Data Analyst,41000,FR,L,Large_enterprise
MI,FT,Data Engineer,65000,AT,L,Large_enterprise
SE,FT,Data Science Engineer,159500,CA,L,Large_enterprise
SE,FT,Data Science Manager,144000,US,L,Large_enterprise
EN,FT,Data Scientist,13400,UA,L,Large_enterprise
MI,FT,Data Scientist,95000,CA,L,Large_enterprise
MI,FT,Data Scientist,150000,US,M,Medium_enterprise
MI,FT,Data Science Consultant,103000,US,L,Large_enterprise
SE,FT,Data Engineer,153000,US,L,Large_enterprise
MI,FT,Data Engineer,90000,US,L,Large_enterprise
EN,FT,Data Analyst,90000,US,S,Small_enterprise
EN,FT,Data Analyst,60000,US,S,Small_enterprise
MI,FT,Data Scientist,50000,NG,L,Large_enterprise
EN,PT,AI Scientist,12000,US,M,Medium_enterprise
MI,PT,3D Computer Vision Researcher,400000,IN,M,Medium_enterprise
MI,CT,ML Engineer,270000,US,L,Large_enterprise
MI,FT,Applied Data Scientist,68000,CA,L,Large_enterprise
MI,FT,Machine Learning Engineer,40000,ES,S,Small_enterprise
EX,FT,Director of Data Science,130000,PL,L,Large_enterprise
MI,FT,Data Engineer,110000,PL,L,Large_enterprise
MI,FT,Data Analytics Engineer,110000,US,L,Large_enterprise
EN,FT,Research Scientist,60000,GB,L,Large_enterprise
EN,FT,Machine Learning Engineer,250000,US,L,Large_enterprise
EN,FT,Data Analyst,50000,FR,M,Medium_enterprise
SE,FT,Data Analyst,80000,US,S,Small_enterprise
EN,FT,Data Analyst,10000,NG,S,Small_enterprise
EN,FT,Machine Learning Engineer,138000,US,S,Small_enterprise
MI,FT,Data Engineer,140000,US,L,Large_enterprise
SE,FT,Data Analytics Engineer,67000,DE,L,Large_enterprise
SE,FT,Lead Data Analyst,170000,US,L,Large_enterprise
EN,FT,Data Analyst,80000,US,M,Medium_enterprise
MI,FT,Data Scientist,45760,US,S,Small_enterprise
MI,FT,BI Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Scientist,45000,FR,L,Large_enterprise
EX,FT,Head of Data,235000,US,L,Large_enterprise
EX,FT,BI Data Analyst,150000,US,L,Large_enterprise
EX,FT,Data Engineer,70000,ES,L,Large_enterprise
EN,FT,Machine Learning Scientist,225000,US,L,Large_enterprise
EN,FT,Data Science Consultant,65000,DE,S,Small_enterprise
MI,FT,Machine Learning Infrastructure Engineer,44000,PT,M,Medium_enterprise
SE,FT,Marketing Data Analyst,75000,DK,L,Large_enterprise
SE,FT,Lead Data Engineer,75000,GB,S,Small_enterprise
SE,FT,Data Engineer,82500,GB,M,Medium_enterprise
SE,FT,Machine Learning Engineer,80000,DE,L,Large_enterprise
EN,FT,Data Engineer,2250000,IN,L,Large_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Engineer,115000,US,S,Small_enterprise
MI,FT,Research Scientist,235000,CA,L,Large_enterprise
MI,FT,Data Analyst,37456,GB,L,Large_enterprise
MI,FT,Data Engineer,106000,US,L,Large_enterprise
MI,FT,Data Engineer,88000,GB,L,Large_enterprise
MI,FT,BI Data Analyst,11000000,US,L,Large_enterprise
SE,FT,Data Engineer,150000,US,L,Large_enterprise
EN,PT,ML Engineer,14000,DE,S,Small_enterprise
MI,FT,Computer Vision Software Engineer,81000,US,S,Small_enterprise
EN,FT,Computer Vision Software Engineer,70000,US,M,Medium_enterprise
MI,FT,Data Scientist,60000,GB,S,Small_enterprise
MI,FT,Cloud Data Engineer,120000,SG,L,Large_enterprise
EN,FT,Data Scientist,2200000,IN,L,Large_enterprise
SE,FT,Lead Data Engineer,276000,US,L,Large_enterprise
SE,FT,Data Engineer,188000,US,L,Large_enterprise
SE,FT,Cloud Data Engineer,160000,US,S,Small_enterprise
MI,FT,Data Scientist,105000,US,L,Large_enterprise
MI,FT,Data Engineer,200000,US,L,Large_enterprise
SE,FT,Data Engineer,174000,US,L,Large_enterprise
MI,FT,Data Analyst,93000,US,L,Large_enterprise
EN,FT,Data Scientist,2100000,IN,M,Medium_enterprise
SE,FT,Research Scientist,51400,PT,L,Large_enterprise
EN,FT,Data Scientist,90000,US,S,Small_enterprise
MI,FT,Data Engineer,61500,FR,L,Large_enterprise
EN,FT,Data Analyst,450000,IN,S,Small_enterprise
SE,FT,Data Engineer,720000,MX,S,Small_enterprise
SE,FT,Principal Data Analyst,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,70000,GB,L,Large_enterprise
MI,FT,Data Engineer,108000,TR,M,Medium_enterprise
EN,FT,Data Scientist,31000,FR,L,Large_enterprise
MI,FT,Data Engineer,52500,GB,L,Large_enterprise
EN,FT,Data Analyst,91000,US,L,Large_enterprise
SE,FT,Big Data Architect,125000,CA,M,Medium_enterprise
SE,FT,Data Scientist,165000,US,L,Large_enterprise
MI,FT,Data Analyst,80000,US,L,Large_enterprise
SE,FT,Data Scientist,130000,CA,L,Large_enterprise
EN,FT,Data Engineer,1600000,IN,M,Medium_enterprise
EN,FT,Research Scientist,42000,NL,L,Large_enterprise
MI,FT,Lead Data Scientist,115000,AE,L,Large_enterprise
MI,FT,Research Scientist,80000,CA,M,Medium_enterprise
SE,FT,Machine Learning Scientist,260000,JP,S,Small_enterprise
MI,FT,Head of Data Science,110000,US,S,Small_enterprise
MI,FT,Data Architect,180000,US,L,Large_enterprise
SE,FT,Data Analyst,200000,US,L,Large_enterprise
SE,FT,Big Data Engineer,85000,GB,M,Medium_enterprise
SE,FT,Data Engineer,200000,US,L,Large_enterprise
SE,FT,ML Engineer,256000,US,S,Small_enterprise
MI,FT,Data Engineer,110000,US,L,Large_enterprise
MI,FT,Data Scientist,70000,DE,L,Large_enterprise
EN,FT,Data Engineer,72500,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,185000,US,L,Large_enterprise
MI,PT,Data Engineer,59000,NL,L,Large_enterprise
EN,FT,Research Scientist,100000,CN,L,Large_enterprise
MI,FT,Data Engineer,112000,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,150000,US,L,Large_enterprise
SE,FT,Data Scientist,180000,TR,L,Large_enterprise
SE,FT,AI Scientist,55000,ES,L,Large_enterprise
EN,FT,Data Scientist,58000,US,L,Large_enterprise
EN,FT,Data Scientist,100000,US,M,Medium_enterprise
SE,FT,Data Scientist,65720,FR,M,Medium_enterprise
EN,FT,Machine Learning Engineer,85000,DE,S,Small_enterprise
EN,FT,Data Science Consultant,65000,DE,L,Large_enterprise
SE,CT,Staff Data Scientist,105000,US,M,Medium_enterprise
EN,FT,Data Analyst,72000,US,L,Large_enterprise
EN,FT,Data Engineer,55000,DE,M,Medium_enterprise
MI,FT,Data Engineer,250000,TR,M,Medium_enterprise
MI,FT,Data Engineer,111775,US,M,Medium_enterprise
MI,FT,Data Engineer,93150,US,M,Medium_enterprise
SE,FT,Lead Data Engineer,160000,US,S,Small_enterprise
MI,FT,Data Scientist,21600,DE,S,Small_enterprise
SE,FT,Machine Learning Engineer,4900000,IN,L,Large_enterprise
MI,FT,Data Scientist,1250000,IN,S,Small_enterprise
SE,FT,Data Analyst,54000,DE,L,Large_enterprise
SE,FT,Lead Data Scientist,190000,US,S,Small_enterprise
EX,FT,Director of Data Science,120000,DE,L,Large_enterprise
EN,FT,Big Data Engineer,1200000,IN,L,Large_enterprise
SE,FT,Data Analyst,90000,CA,M,Medium_enterprise
MI,FT,Data Scientist,11000000,HU,L,Large_enterprise
SE,FT,Data Scientist,135000,US,L,Large_enterprise
EN,FT,Machine Learning Engineer,21000,DE,M,Medium_enterprise
SE,FT,Data Science Manager,4000000,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,1799997,IN,L,Large_enterprise
EN,FT,BI Data Analyst,9272,KE,S,Small_enterprise
MI,FT,Data Scientist,147000,US,L,Large_enterprise
SE,FT,Research Scientist,120500,CA,L,Large_enterprise
SE,FT,Data Science Manager,174000,US,L,Large_enterprise
MI,FT,Business Data Analyst,135000,US,L,Large_enterprise
EN,FT,Machine Learning Engineer,21844,CO,M,Medium_enterprise
SE,FT,Lead Data Engineer,125000,NZ,S,Small_enterprise
EN,FT,Data Scientist,45000,FR,S,Small_enterprise
MI,FT,Data Scientist,3000000,IN,L,Large_enterprise
EX,FT,Data Science Consultant,59000,ES,S,Small_enterprise
SE,FT,Data Analytics Engineer,50000,GB,M,Medium_enterprise
EN,FT,Data Scientist,35000,FR,M,Medium_enterprise
MI,FT,Lead Data Analyst,87000,US,L,Large_enterprise
MI,FT,Data Engineer,22000,US,L,Large_enterprise
MI,FT,Data Scientist,76760,DE,L,Large_enterprise
MI,FT,Big Data Engineer,1672000,IN,L,Large_enterprise
MI,FT,Data Scientist,420000,US,S,Small_enterprise
EN,FT,Machine Learning Engineer,81000,US,S,Small_enterprise
MI,FT,Data Scientist,30400000,CL,L,Large_enterprise
EN,FT,Data Science Consultant,90000,US,S,Small_enterprise
MI,FT,Data Scientist,52000,AT,M,Medium_enterprise
SE,FT,Machine Learning Infrastructure Engineer,195000,US,M,Medium_enterprise
MI,FT,Data Scientist,32000,ES,L,Large_enterprise
MI,FT,Data Analyst,85000,US,L,Large_enterprise
EX,CT,Principal Data Scientist,416000,US,S,Small_enterprise
SE,FT,Machine Learning Scientist,225000,CA,L,Large_enterprise
MI,FT,Data Scientist,40900,GB,L,Large_enterprise
MI,FT,Data Scientist,2500000,IN,M,Medium_enterprise
MI,FT,Data Scientist,85000,GB,L,Large_enterprise
MI,FT,Machine Learning Engineer,180000,PL,L,Large_enterprise
MI,FT,Data Analyst,8000,PK,L,Large_enterprise
EN,FT,Data Engineer,4450000,JP,S,Small_enterprise
SE,FT,Big Data Engineer,100000,GB,S,Small_enterprise
MI,FT,Machine Learning Engineer,75000,BE,M,Medium_enterprise
EN,FT,Data Science Consultant,423000,IN,M,Medium_enterprise
MI,FT,Lead Data Engineer,56000,US,M,Medium_enterprise
EN,PT,Computer Vision Engineer,180000,DK,S,Small_enterprise
MI,FT,Data Scientist,75000,DE,L,Large_enterprise
MI,FT,Product Data Analyst,450000,IN,L,Large_enterprise
SE,FT,Data Engineer,42000,GR,L,Large_enterprise
MI,FT,BI Data Analyst,98000,US,M,Medium_enterprise
MI,FT,Data Engineer,48000,GB,S,Small_enterprise
MI,FT,Research Scientist,48000,FR,S,Small_enterprise
MI,FT,Machine Learning Engineer,21000,SI,L,Large_enterprise
SE,FT,Data Analytics Manager,120000,US,L,Large_enterprise
MI,FL,Data Engineer,20000,US,L,Large_enterprise
EX,FT,Director of Data Science,325000,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,200000,US,L,Large_enterprise
EN,FT,AI Scientist,300000,DK,S,Small_enterprise
MI,FT,Data Scientist,160000,US,L,Large_enterprise
SE,FT,Research Scientist,50000,US,S,Small_enterprise
MI,FT,Data Science Engineer,34000,GR,M,Medium_enterprise
MI,FT,Data Scientist,69600,BR,S,Small_enterprise
SE,FT,Data Engineer,165000,US,M,Medium_enterprise
EN,FT,Big Data Engineer,435000,CH,L,Large_enterprise
MI,FT,Data Scientist,37000,FR,S,Small_enterprise
SE,FT,Principal Data Engineer,185000,US,L,Large_enterprise
EN,FT,Data Scientist,55000,DE,S,Small_enterprise
MI,FT,Data Scientist,76760,DE,L,Large_enterprise
EN,PT,Data Scientist,19000,IT,S,Small_enterprise
MI,FT,Data Engineer,110000,US,L,Large_enterprise
SE,FT,Data Analytics Manager,140000,US,L,Large_enterprise
SE,FT,Data Scientist,120000,US,L,Large_enterprise
SE,FT,Data Scientist,110000,CA,S,Small_enterprise
SE,FT,Finance Data Analyst,45000,GB,L,Large_enterprise
MI,FL,Machine Learning Scientist,12000,PK,M,Medium_enterprise
SE,FT,Data Engineer,65000,GB,S,Small_enterprise
MI,FT,Machine Learning Engineer,74000,JP,S,Small_enterprise
SE,FT,Data Science Manager,152000,FR,L,Large_enterprise
MI,FT,Big Data Engineer,18000,MD,S,Small_enterprise
SE,FL,Computer Vision Engineer,60000,US,S,Small_enterprise
MI,FT,Data Scientist,130000,US,L,Large_enterprise
SE,FT,Computer Vision Engineer,102000,BR,M,Medium_enterprise
EN,FT,Business Data Analyst,50000,LU,L,Large_enterprise
SE,FT,Principal Data Scientist,147000,DE,M,Medium_enterprise
SE,FT,Principal Data Scientist,130000,DE,M,Medium_enterprise
MI,FT,Data Scientist,34000,ES,M,Medium_enterprise
MI,FT,Data Scientist,39600,ES,M,Medium_enterprise
EN,FT,AI Scientist,1335000,AS,S,Small_enterprise
SE,FT,Data Scientist,80000,AT,S,Small_enterprise
MI,FT,Data Scientist,55000,LU,S,Small_enterprise
MI,FT,Data Scientist,115000,US,L,Large_enterprise
SE,FT,Principal Data Scientist,235000,US,L,Large_enterprise
MI,FT,Lead Data Analyst,1450000,IN,L,Large_enterprise
EN,PT,AI Scientist,12000,US,S,Small_enterprise
MI,FT,Data Analyst,75000,US,L,Large_enterprise
MI,FT,Data Analyst,62000,US,L,Large_enterprise
MI,FT,Data Scientist,73000,US,L,Large_enterprise
MI,FT,Data Engineer,38400,NL,L,Large_enterprise
SE,FT,Data Science Manager,190200,US,M,Medium_enterprise
MI,FT,Data Scientist,118000,US,M,Medium_enterprise
MI,FT,Data Scientist,138350,US,M,Medium_enterprise
MI,FT,Data Engineer,130800,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,40000,HR,S,Small_enterprise
SE,FT,Director of Data Science,168000,JP,S,Small_enterprise
MI,FT,Data Scientist,160000,IL,M,Medium_enterprise
MI,FT,Applied Machine Learning Scientist,423000,US,L,Large_enterprise
MI,FT,Data Engineer,24000,MT,L,Large_enterprise
SE,FT,Data Specialist,165000,US,L,Large_enterprise
SE,FT,Data Scientist,412000,US,L,Large_enterprise
MI,FT,Principal Data Scientist,151000,US,L,Large_enterprise
EN,FT,Data Scientist,105000,US,S,Small_enterprise
EN,CT,Business Data Analyst,100000,US,L,Large_enterprise
